review_id,location_id,hotel_name,city,review,rating,ground_truth_sentiment
1014838886,15694887,Pledge Scape,Negombo,hidden beach getaways peaceful weekend came across hotel searching place celebrate birthday turned best choice though looked bit small tucked away near beach moment arrived felt like id stepped heaven rooms spacious modern beautifully designed view especially sunset absolutely breathtaking food equally impressive lunch dinner à la carte breakfast served buffet everything tried delicious isnt lot terms activities relaxing atmosphere made stay truly memorable pool bit smaller side still offered stunning view made well worth enjoying overall amazing stay id highly recommend place peaceful scenic getaway,5,1
1011424107,15694887,Pledge Scape,Negombo,brief comfortable stay arrived early morning international flight checked quickly taken rooms overlooked beach storm driven rain rooms floors little slippery curtains wet fault hotel sliders balcony locked think safety storm lovely room big bathroom overlooking beach nice linen breakfast included choice western sri lankan cooked fresh lovely restaurant overlooks beach staff great one night stay enroute colombo airport advised stay city great property transit purposes,4,1
1008384885,15694887,Pledge Scape,Negombo,modern great views fantastic food first hotel prior embarking tour sri lanka guide described hotel transit hotel landed columbo uk actually pleasantly surprised modern decor friendly staff amazing food higher average building negombo hotel offers great view surrounding area rooms large immaculately presented bathroom offered large bath walk shower balcony overlooked beach sea evening meal sit meal food amazing breakfast brilliant surrounding area isnt touristy couple supermarkets nearby along small bars ect like areas away tourist hotspots adjacent beach wasnt clean pledge scape perfect hotel starting sri lankan journey youve travelled significant distance would 100 recommend hotel 1010,5,1
1003311236,15694887,Pledge Scape,Negombo,treated us like family one best hotels negambo great sky deck roof top area glamorous banquet hall clean modern rooms classy bar restaurant area breathtaking views every room nice size pool amazing cocktails food taste like world phonamenal flavours mr thushara gm top game well trained staff welcomed us humble smile got great premier room superb amenities stayed two nights left already booked sky deck banquet hall next function excited come back must try espresso martini seafood platter wine collection wont disappoint well mr thushara kodithuwakku team hosting giving us unforgettable hospitality experience,5,1
512076972,579215,Hotel Sunset Beach,Negombo,dirty unclean scary un professional staff stay horrible place day stopver via srilankan colombo nobody receive guest 1200am front desk staff sleeping floor counterwere irritated see guest hourfinally great difficulty give keys ask go room lift working luggage pushed thro dark passage finally enter room stinks immediately electricity goes nobody around ask anything even whole night night marish lights electricityfanforget ac lots mosquitoes finally open doors sit get fresh airthe view beach goodbut filthy beach never feel like going near waters evenbreakfast good lunch place averageno airline book sub standard place put customers trouble overall average place please dont risk staying dr santhosh luke,2,-1
493211803,579215,Hotel Sunset Beach,Negombo,bad services stay sun set hotel 08 february 2017 terrible services received hotel staff room smell clean wash room food bad recommended stay kind poor services hotel show pictures get happy clients reach terrible charge money unnecessary,1,-1
366844079,579215,Hotel Sunset Beach,Negombo,luv sunset beach visited sunset beach 5 times since 2010 excellent transit hotel comfortable well equipped quaint friendly walter fantastic welcoming manager bar staff ball speak good english well french german foods good pools good rooms comfortable service good beach easily accessible fantastic place watch catamarans go whilst lazing sun sipping bacardi also restaurant breakfasts lunch dinner whether youre staying serves good tasty food reasonable price easy access shops restaurants bars prompt tuctuc service available luv sri lanka people fantastic culture vibrancy,4,1
359201384,579215,Hotel Sunset Beach,Negombo,dodgy hotel stay wanted book hotel negambo reasonable price sleepover since going day checked hotel couple sites reasonable okay budget hence decided book actually got reality far behind pictures displayed booking sites location fantastic since easy access lots pubs restaurants hotel alone old heavily run allocated two rooms us upper floor overlooking sea rooms seen refurbishment good housekeeping ages tired looking dirty bed linen properly washed room cob webs every possible corner showers bathroom rusted replaced water also unhygienic since metallic rustic taste made minds since intention sleepover however dismay air conditions rooms functioning numerous reminders front office sent two engineering staff attend air conditions took nearly two hours fix came back room function ac working fine recommend hotel anyone go negambo find place get deceived pictures fancy booking sites find decent home stays hotels actually go look one book hotel sunset beach,1,1
352603021,579215,Hotel Sunset Beach,Negombo,poor standard hotel good location located untidy beach front full garbage hotel self need refurbished full mosquitoes insekts even cockroaches sleeping roomspent two sleepless nights thanks local travel agentbut staff helpful food avaragelocation wise ok close negombo town half hour drive cmb airportunfortunatly cant recommend anyone wants decent stay,2,1
347632009,579215,Hotel Sunset Beach,Negombo,great place eat beach didnt stay rooms traveling past looking nice place eat beach place worked great really enjoyed covered area 20 tables glass wall protect winds ocean great view entire beach sailboats pool next dining area service decent ordered seafood platter szechuan chicken milkshakes decent view made worth price however would stay place look nice staying reason would go view dining experience,3,1
345839339,579215,Hotel Sunset Beach,Negombo,lovely location staff location staff excellent rooms whole place badly need make beach stunning safe bathe room rather tatty comfortable enough nowhere much hang clothes,3,1
339173931,579215,Hotel Sunset Beach,Negombo,dissapointing location good beach nice views close restaurants room spacious accommodated family five ease room barren furniture old tired looking large hole couch bedding ragged stained bed uncomfortable hard one mosquito net provided shower cold windows close properly room filled bugs mosquitos despite drenching deet ended covered bites son twenty bites face breakfast average plates cutlery dirty better alternatives close hotel,2,-1
329269754,579215,Hotel Sunset Beach,Negombo,horrible stay apart view absolutely nothing hotel dont good food rooms better blankets bed sheets torn different ends charging ports dont work asked 2 things could provide despite telling would pay separately shampoo glue hotel basic amenities even towel stinks rooms poorly lit obviously nothing running hotel cant keep customers satisfied close,1,-1
318652123,579215,Hotel Sunset Beach,Negombo,go would recommend staying place great potential charming layout incredible beach views owners clearly interested investing hotel towels bedding really old honestly afraid step shower staff charming little improve hotel rooms awful,1,1
310508549,579215,Hotel Sunset Beach,Negombo,got complimentary transit hotel srilankan expect much normal room stay poor breakfast menu toilets dirty room tiny bad smell linen could hardly stand balcony old tv bad ac restaurant beside dirty beach clean bad smell,2,-1
309055558,579215,Hotel Sunset Beach,Negombo,hotel 2 stars 1 star hotel 2 stars 1 star clean small hotel tv refrigerator 3 floors elevator reception bad hotel area good would advise come front sea الفندق لا أنصح السكن به نهائيا منطقه نائية الفندق يعتبر شعبي ميزته الوحيده أنه أمام البحر مباشرة,1,1
302737569,579215,Hotel Sunset Beach,Negombo,horrible 24 hours life disappointed sri lankan airlines dumped hotel flight delays caused missed connecting flight japan hotel old outdated property international standards know would rate 1star arriving hotel late saturday night found tv room internet wifi signals weak room sit outside room send whatsapp message home furthermore room full mosquitoes provided vape device sanitaryware bathroom old stained soap holder towel rails hanging wall plugs bedsheets sticky legs feel itchy night desk chair room people want work etc summary totally inappropriate hotel airlines use people transit wonder check properties hand dump cheapest place available however short stay notice guests come budget holiday happy property seemed enjoying,1,-1
297128556,579215,Hotel Sunset Beach,Negombo,really good service wonderful 2 nights sunset beach hotel large group last night amazing dinner poolside bonfire beach staff amazing arranged everything asked,5,1
290277505,579215,Hotel Sunset Beach,Negombo,little dated fine recovery long flights short trip airport beach walking distance seem nice restaurants balcony room view fine ac fan worked shower basic device hotel staff nice helpful friendly,3,1
284912686,579215,Hotel Sunset Beach,Negombo,pleasant stay stayed hotel sunset beach weekend hotel located nice beach rooms average improved pool good restaurants good offer good variety local international food upstairs rooms ideal fantastic view sunset,2,1
277117340,579215,Hotel Sunset Beach,Negombo,many failings stayed hotel two nights march 2015 already stayed nights 2012 given room ground floor patio doors opening garden beach room comfortable cool good ac safe room plus would say several issues hotel need fixing group visitors indian subcontinent staying time possibly airline stopover lot noise nights around midnight males group returned hotel worse drink security tell shut also put place man employee hotel chefs uniform came stairs reception area waiting clearing throat disgustingly loud manner spitting open front door ground outside totally unacceptable friendly female receptionist looked shocked well buffet breakfast could also greatly improved quality food good enough days breakfast place seemed little crowded guests group mentioned earlier took food fingers without using utensils provided days asked two fried eggs days eggs arrived cooked absolute novice completely overcooked hard first day hardly cooked following day one annoying feature staying hotel group hawkers ply tawdry wares beach wall dividing hotel garden beach say people hassle understatement even tell dont want buy anything keep pestering found incredibly tiresome previous visit hotel often used one two tuktuks seem permanently parked outside hotel drivers relying custom less exclusively guests staying time however rented excellent bicycle used daily one tuktuk drivers told rather angrily shouldnt rent bicycle meant less money course told get one final criticism plumbing certainly room needs looking shower worked well large shower head providing ample hot water toilet didnt flush properly course huge problem first day required five attempts flushing success second day almost given completely forced use grubby communal toilet near swimming pool one positive feature mention people reception really good shouldnt forced respond many valid complaints obvious failings establishment rapidly going downhill,2,1
263625641,579215,Hotel Sunset Beach,Negombo,sleepless night stayed hotels negombo hotels along beach hotel stayed 03 apr 15 let share facts exp hotel looks old reburnished bath room congested tiles black dirt seen cleaned well bath towels dark color bad smell white dirt seen ants mosquitoes room say 3 hotel see horrible thing happened blanket bed night requested blanket one person called victor told blankets taken washing finished stock doubt staff little drunken words ok next day morning complain manager issue excused told big sorry bed bad spring pinch backand back pain pool ok average knew hotel bad still went one staff named johnson good friendly requested go breakfast buffet choose one two options meagre items sorry never try better hotels rate available negombo true direct exp,2,-1
257312952,579215,Hotel Sunset Beach,Negombo,great view terrible receptionist dirty bathrooms furniture 100s hotels sri lanka please dont ever consider place feb 2015 bathrooms dirty worn towels furniture dusty hotel basically mainly used transit stay sri lankan airlines get dirt cheap deal wonder anything plus misused credit card charge food stay supposed free borne sri lankan airlines plain dishonest sure double charging course receptionist sucks clearly least bothered problems rude fired rest service folks actually polite helpful things bad save grace pool tiny lousy although view perfect beach summarize worth 2000 sri lankan rupees nothing 20 usd topsday jonas,1,-1
254200316,579215,Hotel Sunset Beach,Negombo,worst hotel ever stayed worst hotel world ever stayed flight sri lanka air line stop colombo requested staff give fine hotel near beach planning family holidays want make choice moment entered hotel till leave staring staff behaviour room bedbathroom pool breakfast lunch every thing worsti ask wifi password checked give leave,1,-1
251624351,579215,Hotel Sunset Beach,Negombo,good hotel lovely hotel located closer distance bandaranayake airport lovely rooms good view food ok staff good rooms improved good place planning budget trip surrounding town small go breakfast lunch local restaurants walking distance beach best comparing unawatuna hikkaduwa,3,1
250675952,579215,Hotel Sunset Beach,Negombo,disappointing old structure windows didnt close well entrance door glass neither mattress bumps air conditioning fan half broken didnt respond remote control bathroom terrible conditions old worn towels breakfast poor moist narrow swimming pool facing bedrooms noise early morning personnel working garden wish could postpone later day good thing view beach hotel needs serious remodeling overpriced offer area find much better price,1,-1
249980865,579215,Hotel Sunset Beach,Negombo,improve hotel improve housekeepingroom ac working ways water drippingbathroom clean properlyseafood restaurant good expensivemorning buffet goodpool oknice beach,3,1
247307783,579215,Hotel Sunset Beach,Negombo,disappointing sack head housekeeping stayed negombo many times years wanted beach last day 1 full night booked sunset beach 2 nights late night flight paid 95 reception looks welcoming reception staff well presentedprofessional friendly shown room looked well worn ok bed clean nicely made good quality linens pieces useless broken furniture overall room cleanthe balcony chairs sea view nice first glance bathroom looked oldwith rusted taps bad tiling clean shower curtain closed across enclosure pulled back area filthy tiles black mould growing surface looked like area hadnt cleaned since hotel builtthe plus point hot water tap turned sink slug came breakfast poor limited choices toaster rusty old thing slots working blocked tin foil informed 10mins waiting bread toastthat 4 remaining slots 2 worked one 1 side bread get new toaster felt really sorry staff obviously trying give good service tools properly owners managers ashamed hotel good location could much better good clean redecoration worth money,2,1
246317605,579215,Hotel Sunset Beach,Negombo,needs satisfied stayed 3 nights lobby nice clean employees friendly room expected based reviews though take second look bathroom bit dirty swimming pool got cleaned every morning clean yet one used breakfast bit disappointment nice view sea covered hotel made still making renovation good location recommend hotel everyone nice stay thank,4,1
1015868919,25386916,Earl's Regent Negombo,Negombo,negombo magic thank leshan help amazing great time hotel pool beautiful service excellent reception staff friendly helpful,5,1
1015211713,25386916,Earl's Regent Negombo,Negombo,great experience lovely staff rooms lovely clean first time visiting hotel like stay way sri lanka fly home special mention leshan helpful friendly good enough great job thank,5,1
1015122969,25386916,Earl's Regent Negombo,Negombo,week week beautiful hotel beautiful location staff incredible special mention must go leshan always helpful nothing much trouble definitely return,5,1
1013667149,25386916,Earl's Regent Negombo,Negombo,wonderful place stay travelled srilanka many times earls regent staff set stay apart help kindness unbelievable mr supun chamara couldnt done treated like queen shall go back negombo soon thanku,5,1
1012500264,25386916,Earl's Regent Negombo,Negombo,nice stay nice good stay friendly received dula staff friendly pool lovely nice view sea recommend hotel negombo look back pleasure,5,1
1011733678,25386916,Earl's Regent Negombo,Negombo,exceeded expectations wonderful time earls regent hotel celebrate anniversary everything perfectly arranged front office fb service excellentso nice greeted warm smiling faces really happy whole experience hope visit soon,5,1
1011576172,25386916,Earl's Regent Negombo,Negombo,excellent service found relaxing irreplaceable hotel negombo went one night reception staff restaurant staff everybody treated us warm smile service exceptionalwe highly recommending hotel perfect stay must tell delicious food definitely come back,5,1
1007568172,25386916,Earl's Regent Negombo,Negombo,world absolutely marvellous best dinali best hostess agreed best buffet sri lanka tasty catered australian pallet start finish clean facility nothing issue dessert bar world,5,1
1007522410,25386916,Earl's Regent Negombo,Negombo,relaxing day beach great stay earls regent negombobig thanks dula front office super friendly helpfulgave clear directions awesome tips places check around negombomade exploring area much easierreally appreciate,5,1
1007511454,25386916,Earl's Regent Negombo,Negombo,delicious food great service beautiful views relaxing pool time views hotel stunning especially sunset pool area clean peaceful perfect unwinding day spent lot time enjoying calm atmosphere heartfelt thank dulakshani wonderful hospitality kind personality truly made stay memorable would love visit,5,1
1007511361,25386916,Earl's Regent Negombo,Negombo,delicious food great service really enjoyed food earls regent negombo fresh flavorful good mix local international dishes buffet plenty variety everything wellprepared big thank dulakshani warm smile excellent service restaurant made every meal feel special would definitely come back food,5,1
1006483474,25386916,Earl's Regent Negombo,Negombo,beautiful place stay stunning views around mum wonderful stay earls regent shared beautiful property scenic views staff warm courteous helpful stay special mention ms dinali jansz helpful assist mum make experience truly enjoyable highly recommend place anyone visiting negombo,5,1
1006481932,25386916,Earl's Regent Negombo,Negombo,excellent excellent experience regent breathtaking view friendly staff excellent service food amazing would definitely recommend next stay dinali jansz assisted us shez adorable thank regent,5,1
1005340104,25386916,Earl's Regent Negombo,Negombo,hidden gem worth discovering amazing experience excellent servicebeautiful locations unforgettable memorieshighly recommendone best trip ever team went beyond make stay specialdelicious foodexcellent service great atmosphere,5,1
1005231326,25386916,Earl's Regent Negombo,Negombo,first time sri lanka weve twice first night sri lanka end tour day room dinner occasions delightful staff wonderful dinner flew home one best buffets weve pineapple crepes creme caramel cashew tarts deliciousthank,5,1
1005219269,25386916,Earl's Regent Negombo,Negombo,highly recommended great service aditha captain asela cashier food cocktails fantastic great location beach rooms clean well serviced highly recommended anyone travelling sri lanka close colombo airport pool clean refreshing,5,1
1005174376,25386916,Earl's Regent Negombo,Negombo,good experience regent nice property along beach view excellant ambiencethe food good service prompt courteous pool good rooms comfortable madam dulakshanis service amazing personally recommend place would like visit,5,1
1004633852,25386916,Earl's Regent Negombo,Negombo,nice time flexible nice hospitality nice time flexible requirements nice hospitality food varieties also nice mr raj dilshan assigned given good service staff nice us given good service assigned us separate area wonderful thank,5,1
1004523915,25386916,Earl's Regent Negombo,Negombo,sri lankan hospitality sri lankan hospitality earls regent negombo brief memorable stay earls regent negombo short transit flight home sri lanka even though four hours warmth hospitality experienced left lasting impression one small meaningful moment stands fallen love local dish called hopper trip really wanted buy hopper pan bring home cook dish asked front desk might find one nearby last minute manager cheerfully offered help immediately arranged bellboy go buy hopper pan within hour hands truly touched kindness willingness go way help guest even short stay friendliness genuine care made last hours sri lanka feel incredibly special always fond memories earls regent hotel comfortable stay variety food buffet also exceptional service heartwarming attitude staff highly recommend hotel anyone visiting negombo truly know make feel welcome,5,1
1016594551,19140639,Regal Reseau Hotel & Spa,Negombo,wonderful stay wonderful staff debrah diluni sashimi dinah sudesh treated well kind helpful thank much wonderful visit would like return visit one day,5,1
1016505945,19140639,Regal Reseau Hotel & Spa,Negombo,ocean suit room restaurant amazing wonderful expirience staying hotel everyone caring much us taking care needs want express special gratitude sunil fernando executive chef team ajusted full board menu needs created variety dishes according diet also good driver guide fernando sweet man helped us purchase needed town took us wonderful trip dayvery good person driver well trust also chandimal cleaning person made us decorations every time helpful everything felt nourished hotel like family good personal everyone infinity pool amazing view stayed ocean room jacoozi balcony life saver long travelling happy grateful experience,5,1
1016429961,19140639,Regal Reseau Hotel & Spa,Negombo,short stay staff kind helpfull specially name pasindu tbarushi receprion dominic restaurant provide good servise also ive masagge bali good one bed side catastrophy supposed changed years ago,4,1
1016352981,19140639,Regal Reseau Hotel & Spa,Negombo,transit hotel location negombo beach close airport small business hotel inhouse restaurant rooms spacious series 1006 doesnt view little wornout furniture needs maintenance especially bathrooms food good reservation desk housekeeping helpful,4,1
1015801587,19140639,Regal Reseau Hotel & Spa,Negombo,well spent visit great good well staff helpful great view beach meals everything wonderful chandimal looked 100 percent kept room immaculate always happy helpful 100 perfect view breakfast dinner beautiful watch ocean rolling whilst eating best curry travels,5,1
1015655833,19140639,Regal Reseau Hotel & Spa,Negombo,fab stay negombo nice stay lovely people great service imesha dineth bositha sudesh dominic gave great recommendations exploring surrounds,5,1
1015624310,19140639,Regal Reseau Hotel & Spa,Negombo,great stay pasindu imesja dineth great hosts would come back rooms spacious clean pool amazing views,5,1
1015312500,19140639,Regal Reseau Hotel & Spa,Negombo,amazing beach experience legombo 3night stay regal réseau hotel spa sri lanka absolute dream amazing service impeccable making feel truly valued throughout visit beautiful views hotel simply stunning providing perfect backdrop relaxation dining highlight food consistently great especially delighted chef prepared amazing coconut pancakes truly special touch massive thank bositha dineth senesh tharushi exceptional hospitality making stay unforgettable highly recommend regal réseau hotel spa anyone seeking perfect getaway,5,1
1015311159,19140639,Regal Reseau Hotel & Spa,Negombo,nice hotel hotel clean comfortable view roof top pool amazing staff kind especially dineth senesh tharushi,5,1
1015166269,19140639,Regal Reseau Hotel & Spa,Negombo,wonderful stay clean rooms friendly staff great location housekeeping prompt thorough definitely room clean tidy fresh towels daily staff polite efficient great service good honest kmr chandimal,5,1
1015166152,19140639,Regal Reseau Hotel & Spa,Negombo,good good service give miss tharushi thank much hotel best rooms lunch aria good recommend place family members friends thank,5,1
1015039739,19140639,Regal Reseau Hotel & Spa,Negombo,excellent quite incredible nice modern rooms show wear tear restraunt poolbar area well kept staff friendly professional often seems take long time food drinks come often forget part order overall great place stay small improvements would make incredible,4,1
1015035902,19140639,Regal Reseau Hotel & Spa,Negombo,best stay negombo lovely hotel go long flight staff welcoming big thank tharushi senesh dineth making stay pleasant comfortable definitely returning,5,1
1014853033,19140639,Regal Reseau Hotel & Spa,Negombo,comfortable stay negombo beach side comfortable wonderful stay regal rèseau stayed hotel one night full board basis would specially like thank bositha arrangements handling booking hotel got know friend front office manager hotel job perfectly friend told himasha handled reservations hotel arrival job really well talking rooms clean comfortable balcony facing sea adds nice view also restaurant pool roof top buffet breakfast set menus lunch dinner meals perfectly prepared gave us options select set menus would also like mention service provided restaurant since thet handled guests best way would recommend hotel friends since staff friendly service provided exceptional finally could say anyone searching hotel negombo relax good meal spend time beach regal rèseau perfect selection,5,1
1014828507,19140639,Regal Reseau Hotel & Spa,Negombo,great service really good experience senesh dineth friendly helpful made whole trip easy enjoyable would definitely recommend,5,1
1014750471,19140639,Regal Reseau Hotel & Spa,Negombo,would recommend first night sri lanka stayed regal réseau even arranged airport shuttle us warm welcome dineth pasindu tharushi made short stay complete hospitable guys made feel special plus point fresh waffles breakfast cold beers rooftop bar perfect start sri lanka tip would definitely recommend,5,1
1014364609,19140639,Regal Reseau Hotel & Spa,Negombo,wonderful stay wonderful staytharushi imesha dineth pasindu friendly helpful great service made visit extra special thank warm hospitality,5,1
1014323277,19140639,Regal Reseau Hotel & Spa,Negombo,staff hotel amazing hotel beautiful comfy beds clean double room sea view lovely roof top bar infinity pool really made long day travelling much better stunning hotel great location beach front close shops bars restaurants within walking distance thing stood partner staff though particular dominic kushan tharushi pasida dineth helpful nothing ever much booking room suggestions places go helpful really made stay 1010 would definatly reccomend,5,1
1014299430,19140639,Regal Reseau Hotel & Spa,Negombo,amazing stay great stay hoteltharushi helpfulthe bar great atmosphere pool perfect relaxingthanks exellent service,5,1
1014080520,19140639,Regal Reseau Hotel & Spa,Negombo,excellent time excellent time spacious rooms amazing service roof top infinity pool amenities good tharushi front desk kind helpful,5,1
1013685197,19140639,Regal Reseau Hotel & Spa,Negombo,welcoming hotel welcoming hotel cleaning spacious room beautiful view sea rooftop pool thank much senesh tharushi dineth attentions,5,1
1013682654,19140639,Regal Reseau Hotel & Spa,Negombo,overnight stay way comfortable rooms great view staff reception brilliant sanesh dineth tharushi friendly helpful,5,1
1013398719,19140639,Regal Reseau Hotel & Spa,Negombo,great stay great staff welcoming clean efficient hotel meeting needs special thanks dineth senesh imesha sashini catering staff hospitality excellent service,5,1
1013218254,19140639,Regal Reseau Hotel & Spa,Negombo,sanvir nice hotel clean good facilities kind staff pasindu restaurant roof top bar amazing good location,5,1
997995555,1134752,Golden Star Beach Hotel,Negombo,noy recommended experience hotel extremely disappointing stayed one night halfboard basis food nothing short terrible lunch complete letdownbland unappetizing lacking variety make matters worse dessert option poorly made fruit salad nothing redeem meal overall quality food far expectations making stay even unpleasant would recommend hotel anyone looking satisfying dining experience,1,-1
953357982,1134752,Golden Star Beach Hotel,Negombo,avoid avoid avoid horrid hotel experience ive stayed poor hotels years truly awful unless two golden star hotels negombo doesnt remotely resemble photos arrived find enormous cockroaches bathroom mattresses terrible bed 0130am group loud men shouting singing drumming pool corridors least 20 banged door loudly around ten times lost count tried door handle twice scary theyre drunk sound called reception clearly could control men husband went reception said couldnt reach manager understand heshe eventually came two children woken scared went 2 hours beach disgusting full rubbish smells necessarily hotels fault location smell sewage hanging around place staff speak english receptionist welcomed us spoke english one else including restaurant night struggling noise wanted believe good reviews ignore bad ones avoid im afraid bad ones accurate please stay elsewhere,1,-1
940058569,1134752,Golden Star Beach Hotel,Negombo,excellent beach front hotel returned home 23 night stay hotel room 127 whilst visiting friends outset staff could helpful informative friendly special thanks steve owner greta housekeeping manager angela front office manager room enormous extremely well appointed toiletries water tea coffee kettle fridge freezer free safe reception room 30 seconds beach pool right outside patio doors also plenty sun beds room cleaned daily fresh towels sheets breakfast exceedingly good massive choice food suit palates cooking stations also pool clean managed day fantastic hotel well located beach staff extremely helpful energetic willing help please truly magnificent team thank much great holiday kindest regards neil joan,5,1
735767990,11876931,Breeze Residence Negombo,Negombo,clean comfy airport pick stayed one night organised airport pick great cotton sheets aircon fans breakfast home cooked excellent close beach tourist area would liked walk around neighbourhood hotel looked clean safe,4,1
672444261,11876931,Breeze Residence Negombo,Negombo,excellent place relax long flight really enjoyed 3 night stay breeze residence arrived sri lanka much booked night returned home trinton family welcoming friendly brought us delicious fruit drink arrived providing us information needed ensure got stay trinton advised places visit helped us organise trips even took us morning fish market fantastic experience trinton even cooked us evening meal fish bought room contemporary clean good size roomy ensuite shower room tea coffee also provided room also told could use kitchen make drinks etc outside lovely seating areas delicious sri lankancontinental breakfast served first floor balcony nothing much trouble great price accommodation quiet side road short walk sea front restaurants returned last night returning home greeted friends highly recommend stay visiting sri lanka,5,1
670777409,11876931,Breeze Residence Negombo,Negombo,immaculate helpful far cleanest accommodation experienced courteous hosts sri lanka travel sri lanka basic accommodation appreciate guest house overlooked immaculate residence spacious kitchen guests service exceptional location perfect theres lots space relax room latter seriously lacking guest houses month travelling found 2 3 places provided comfortable areas relax read trinton helpful departing day personally drove us airport 2000lkr going rate airport taxi service,5,1
670341062,11876931,Breeze Residence Negombo,Negombo,owner steals guests owner trusted steal bags room worst experience sri lanka many trustworthy sri lankan guesthouses choose please dont go owner trustworthy dont guard bags 247 end misplaced items happened us february got item stolen room magically appeared confronting owner sure room aoart tried charge us lot money additional services writing review online stalked phone owner good experience like get word others please read negative reviews place ones incident,1,-1
653113806,11876931,Breeze Residence Negombo,Negombo,excellent nice outstanding service everything great trinton helped us visa extension process money exchange real rate excellent breakfast quiet location centrally located rooms new good order,5,1
647755325,11876931,Breeze Residence Negombo,Negombo,wouldnt stay nye noisy friendly host nice breakfast mould wall damp smell one rooms noise nye extraordinary fireworks let night right outside room curtain didnt block light,4,1
635510225,11876931,Breeze Residence Negombo,Negombo,welcoming host pleasant stay breeze room clean quietgood wifi connectionbathroom neat cleanhost place simply amazing beach right around corner wellwould highly recommend place,5,1
634959275,11876931,Breeze Residence Negombo,Negombo,super nice host top room best dinner wonderful twonight stay breeze residence room clean spacious bathroom great shower trinton perfect host helpful helped organizing spontanious scuba trips awesome cook top shouldnt miss dinner highly recommended,5,1
630630835,11876931,Breeze Residence Negombo,Negombo,wonderful stay stayed 5 nights total guest house owner nice helped us much trip room comfy clean food breakfast good ask sri lankan food roties next day nice thank much help kindness forget floriane france,5,1
607299863,11876931,Breeze Residence Negombo,Negombo,fantastic host hospitality arrived early greeted owner trinton booked 2 nights intending move ended booking another 4 within 30 mins arriving nice next days trinton helped book number trips us research everything competitively priced trinton took us local fish markets one morning bought prawns squid 2 nights prepared dinner us modest price opening restaurant site near future experience worth visiting rooms immaculate ac efficient quiet breakfast excellent varied stay days mahoosive saw us evening random pick trip advisor consider lucky,5,1
598329468,11876931,Breeze Residence Negombo,Negombo,grateful stayed one night flying colombo room nice clean comfortable needed night breakfast excellent delicious fresh fruit also speak highly trinton owner hotel picked airport great price also gave us good advice holiday also left wallet passport money car picked airport even realise trinton found next morning went way bought straight back thank enough incredibly honest considerate man grateful highly recommend place thank hospitality,5,1
598301196,11876931,Breeze Residence Negombo,Negombo,wonderful service room clean comfortable breakfasts excellent trinton kind helpful helped feeling sick bringing hospital twice brought wife daughter visit next days also helped discharged left luggage residence week travelled nothing helpful courteous,5,1
595527805,11876931,Breeze Residence Negombo,Negombo,liar thief stayed one night girlfriend flew colombo going stay another night decided 5000 sri lankan rupees 20 usd taken wallet never going happen confronted bloke running place said one keys room apart guests mother confronting said maybe fallen wallet usd zipped part folded twice another 28 usd rupees totally different place went wanted check hadnt fallen girlfriend road key went find get key entered 5000 rupees 20 usd next floor bed sweet got money back usd 1 fold mine folded double wallet year fold pretty set note went talk bloke couldnt understand plan stupid bit fold note side key left reception anyone use opened room bloke definitely thief warned also wanted charge us 1000 rupees trip airport saying special deal tuk tuk drivers yes charges 200 rupees standard set place drivers 800 rupees place looks nice side made feel welcome owner another scam artiest thief liar would advise everyone steer clear unless want get robbed first person happened seems,1,-1
592445214,11876931,Breeze Residence Negombo,Negombo,breeze residence personal touch service booked 2 nights trinton owner mum provided excellent service making feel home arrange airport transfer 2 days tours negombo colombo kandy super breakfast even helped buy papadam others goods highly recommended,5,1
591837621,11876931,Breeze Residence Negombo,Negombo,amazing 1010 comfort bed bathroom great breakfast amazing helpful host sorted us tuk tuk next accommodation found bus times us kandy well good place eat evening would recommend anyone loved,5,1
583975272,11876931,Breeze Residence Negombo,Negombo,friendly save guesthouse nice save clean friendly people come back rooms ac good bed stay two nights great room comfortable bed thank,5,1
580777028,11876931,Breeze Residence Negombo,Negombo,wonderful first impression sri lankan hospitality stayed twice twoweek trip place booked vacation wanted flexible plans needed place stay afternoon arrival knowing much sri lanka breeze residence especially trintons hospitality exceeded expectations trinton helped us plan trip gave us good advice enjoying sri lanka offseason perfect spot stay flight probably good starting place explore negombo didnt much time ps coffee perfect,5,1
578186584,11876931,Breeze Residence Negombo,Negombo,exceeding expectations staying say like breeze arrived paying 150 taxi ride realised asked trinton runs place introductory course sri lankan deal making feeing bit tired flight bit regret stood taxi driver warm welcome helped regain strength good mood served chill juice trinton walked neighbourhood enthusiastically gave advice places stay duration vacation also gave advice prices work country wouldnt get ripped room clean comfortable perfect one night post arrival sleeping rainy night woke nice breakfast sri lankan omelette nice dose local fruit juice fruit plate mango pineapple papaya coffee toast preserves left trinton wonderful place wanted thank hospitality come return negombo sure,5,1
576232695,11876931,Breeze Residence Negombo,Negombo,best place stay clean comfortable spacious wellappointed br modern ba fixtures wifi works great situated quiet family neighborhood relatively close airport taxi driver call get directions staff attentive friendly accommodating pouring rain arrived dinner time went local restaurant bring back menu could order dinner picked us served lovely outdoor veranda started breakfast 12 hour early family good location opposed colombo anyone headed north next morning highly recommend,5,1
